"","V1"
"1381",33.8
"1382",0
"1383",0
"1384",0
"1385",0
"1386",10.3333333333333
"1387",0
"1388",0
"1389",2.46666666666667
"1390",0
"1391",0
"1392",12.3333333333333
"1393",0
"1394",9.44444444444444
"1395",0
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",15.7428571428571
"1404",0
"1405",0
"1406",0
"1407",1.12
"1408",0
"1409",18
"1410",0
"1411",0
"1412",0
"1413",0
"1414",7.21875
"1415",0
"1416",0
"1417",0
"1418",0
"1419",0
"1420",0
"1421",0
"1422",0
"1423",0
"1424",0
"1425",0
"1426",2.06666666666667
"1427",0
"1428",0
"1429",0
"1430",0
"1431",19.25
"1432",0
"1433",0
"1434",0
"1435",0
"1436",0
"1437",8.42105263157895
"1438",0
"1439",0
"1440",0
"1441",0
"1442",25.9
"1443",6.57692307692308
"1444",0.25
"1445",0
"1446",21.96
"1447",0
"1448",0
"1449",0
"1450",0
"1451",0
"1452",36.1724137931034
"1453",21.84
"1454",0
"1455",0
"1456",0
"1457",28.8846153846154
"1458",0
"1459",0
"1460",0
"1461",2.5
"1462",0
"1463",0.115384615384615
"1464",30.4
"1465",2
"1466",0
"1467",0
"1468",0
"1469",26.9
"1470",0
"1471",0
"1472",31.0666666666667
"1473",7.43478260869565
"1474",29.84
"1475",30.1333333333333
"1476",0
"1477",30.0666666666667
"1478",29.36
"1479",0
"1480",0
"1481",0
"1482",0
"1483",0
"1484",0
"1485",0
"1486",0
"1487",20.64
"1488",0
"1489",0
"1490",0
"1491",16.28
"1492",1.82758620689655
"1493",0
"1494",17.32
"1495",0
"1496",0
"1497",0
"1498",0
"1499",0
"1500",0
"1501",0
"1502",0
"1503",0
"1504",0
"1505",0
"1506",0.303030303030303
"1507",18.5384615384615
"1508",0.636363636363636
"1509",14.32
"1510",0
"1511",0
"1512",0
"1513",3.44444444444444
"1514",15.0588235294118
"1515",0
"1516",0
"1517",0
"1518",0
"1519",0
"1520",0
"1521",3.92592592592593
"1522",0
"1523",0
"1524",3.28
"1525",0
"1526",0
"1527",0
"1528",0
"1529",0
"1530",0
"1531",0
"1532",0
"1533",0
"1534",0.52
"1535",0
"1536",22.2
"1537",0
"1538",3.4
"1539",0
"1540",0
"1541",0
"1542",0
"1543",0
"1544",0
"1545",0
"1546",28.2777777777778
"1547",0
"1548",0
"1549",5.25806451612903
"1550",0
"1551",11.8333333333333
"1552",29.6666666666667
"1553",0
"1554",0
"1555",8.72413793103448
"1556",0
"1557",0
"1558",0
"1559",0
"1560",0
"1561",0
"1562",0
"1563",0
"1564",0
"1565",5.24
"1566",30.3333333333333
"1567",0
"1568",0
"1569",0
"1570",1.12
"1571",13.1666666666667
"1572",31.24
"1573",21.8666666666667
"1574",0
"1575",27.6060606060606
"1576",0
"1577",6.7
"1578",0
"1579",9.47368421052632
"1580",0
"1581",2.45714285714286
"1582",0
"1583",0
"1584",0
"1585",0
"1586",0
"1587",0
"1588",2.5
"1589",0
"1590",0
"1591",0
"1592",23.1578947368421
"1593",0
"1594",0
"1595",0
"1596",8.52380952380952
"1597",0
"1598",0
"1599",0
"1600",0
"1601",0
"1602",0
"1603",0
"1604",31.5
"1605",0
"1606",0
"1607",0
"1608",0
"1609",0
"1610",0.4
"1611",0
"1612",0
"1613",0
"1614",0
"1615",0
"1616",30.2424242424242
"1617",0
"1618",0
"1619",0
"1620",0
"1621",0
"1622",0
"1623",0
"1624",0
"1625",0
"1626",22.16
"1627",0
"1628",11.1034482758621
"1629",0
"1630",0
"1631",0
"1632",0
"1633",0
"1634",0
"1635",0
"1636",0
"1637",19.7
"1638",0
"1639",0
"1640",30.88
"1641",0
"1642",0
"1643",23.2666666666667
"1644",0
"1645",15.5333333333333
"1646",18.5172413793103
"1647",0
"1648",22.4666666666667
"1649",3.34375
"1650",10.5
"1651",15.1851851851852
"1652",0
"1653",0
"1654",0
"1655",9.92
"1656",0
"1657",0
"1658",24.8333333333333
"1659",0
"1660",0
"1661",0
"1662",0
"1663",0
"1664",0
"1665",0
"1666",0
"1667",13.64
"1668",0
"1669",2.52
"1670",0
"1671",0.551724137931034
"1672",0
"1673",22.4
"1674",0
"1675",0
"1676",0.838709677419355
"1677",0
"1678",0.115384615384615
"1679",0
"1680",22.6896551724138
"1681",0
"1682",0
"1683",0
"1684",29.9444444444444
"1685",0
"1686",0
"1687",0
"1688",31.5
"1689",0
"1690",0
"1691",7.54545454545455
"1692",0
"1693",1.64
"1694",0
"1695",0
"1696",0
"1697",0
"1698",0
"1699",0
"1700",0
"1701",0
"1702",0
"1703",0
"1704",24.8333333333333
"1705",0
"1706",0
"1707",0
"1708",0
"1709",0
"1710",13
"1711",0
"1712",0
"1713",0
"1714",3.92
"1715",0
"1716",0
"1717",8.16
"1718",0
"1719",5.65
"1720",0.555555555555556
"1721",0
"1722",0
"1723",22.3333333333333
"1724",0
"1725",29.2285714285714
"1726",0
"1727",0
"1728",2.21052631578947
"1729",13.0333333333333
"1730",0
"1731",0
"1732",0
"1733",0
"1734",0
"1735",0
"1736",0
"1737",0
"1738",0
"1739",0
"1740",23.24
"1741",0
"1742",0
"1743",0
"1744",1.03333333333333
"1745",8.0625
"1746",22.7037037037037
"1747",0
"1748",0
"1749",5.94736842105263
"1750",0
"1751",19.1481481481481
"1752",0
"1753",0
"1754",23.6470588235294
"1755",20.3666666666667
"1756",0
"1757",0
"1758",12.2
"1759",0
"1760",4.6551724137931
"1761",26.68
"1762",0
"1763",30.28
"1764",0.333333333333333
"1765",0
"1766",4.84
"1767",33.7666666666667
"1768",0
"1769",17.2
"1770",0
"1771",0
"1772",0
"1773",0
"1774",0
"1775",0
"1776",0
"1777",0
"1778",0
"1779",0
"1780",0
"1781",31.5714285714286
"1782",25.1
"1783",0
"1784",0
"1785",0
"1786",0
"1787",1.69444444444444
"1788",0
"1789",22.2105263157895
"1790",0
"1791",0
"1792",0.48
"1793",0.538461538461538
"1794",0
"1795",0
"1796",0
"1797",0
"1798",24.84375
"1799",1.2
"1800",31.8666666666667
"1801",0
"1802",0
"1803",0
"1804",3.57692307692308
"1805",11.1304347826087
"1806",0
"1807",0
"1808",0
"1809",0
"1810",31.9259259259259
"1811",0
"1812",14.5428571428571
"1813",0.0666666666666667
"1814",0
"1815",18.64
"1816",0
"1817",0
"1818",0
"1819",0
"1820",7.5
"1821",3.375
"1822",0
"1823",0
"1824",0
"1825",21.5666666666667
"1826",0
"1827",4.21052631578947
"1828",0
"1829",17.6333333333333
"1830",0
"1831",0
"1832",0
"1833",7.20833333333333
"1834",0
"1835",0
"1836",0.782608695652174
"1837",0
"1838",8.63888888888889
"1839",0
"1840",0
"1841",4
"1842",35.8
"1843",0
"1844",32.78125
"1845",0
"1846",0
"1847",0
"1848",19.4736842105263
"1849",0
"1850",28.5277777777778
"1851",5.47222222222222
"1852",22.3888888888889
"1853",0
"1854",0
"1855",0
"1856",23.6774193548387
"1857",0
"1858",15.8055555555556
"1859",15
"1860",29.5277777777778
"1861",0.7
"1862",0.666666666666667
"1863",0
"1864",19.6944444444444
"1865",0
"1866",0
"1867",0
"1868",0
"1869",0
"1870",13.3103448275862
"1871",0
"1872",0
"1873",12.2666666666667
"1874",0
"1875",0
"1876",0
"1877",18.7666666666667
"1878",13.037037037037
"1879",0
"1880",0
"1881",0
"1882",0
"1883",0
"1884",0
"1885",0
"1886",0
"1887",0
"1888",0
"1889",0
"1890",0
"1891",25.4333333333333
"1892",0
"1893",0
"1894",0
"1895",0
"1896",0
"1897",0
"1898",0
"1899",0
"1900",0
"1901",0
"1902",0
"1903",0
"1904",0
"1905",0
"1906",0
"1907",0
"1908",0
"1909",8.88461538461539
"1910",24.3870967741935
"1911",0
"1912",0
"1913",0
"1914",0
"1915",2.87878787878788
"1916",8.53846153846154
"1917",5.88888888888889
"1918",0
"1919",0
"1920",0
"1921",0
"1922",0
"1923",0
"1924",2.6
"1925",0
"1926",17.2758620689655
"1927",0
"1928",2.5625
"1929",19.6944444444444
"1930",0
"1931",0
"1932",0
"1933",6.23333333333333
"1934",0
"1935",0
"1936",0
"1937",22
"1938",8.76
"1939",0
"1940",0
"1941",0
"1942",3.24
"1943",32.5
"1944",0
"1945",28
"1946",0
"1947",0
"1948",35.2
"1949",21.9444444444444
"1950",0
"1951",0
"1952",0
"1953",0
"1954",0
"1955",5.93939393939394
"1956",0.12
"1957",0
"1958",0
"1959",0
"1960",0
"1961",0
"1962",3.39285714285714
"1963",30.84
"1964",0
"1965",0
"1966",0
"1967",0
"1968",0
"1969",0
"1970",0
"1971",32
"1972",0
"1973",0
"1974",0
"1975",0
"1976",0.888888888888889
"1977",0
"1978",0
"1979",0.851851851851852
"1980",1.66666666666667
"1981",0
"1982",7.53333333333333
"1983",0
"1984",0
"1985",5.85185185185185
"1986",0
"1987",0
"1988",11.25
"1989",23.3142857142857
"1990",19.4666666666667
"1991",0
"1992",0
"1993",2.64
"1994",0
"1995",0
"1996",0
"1997",0
"1998",0
"1999",0
"2000",27.9375
"2001",0
"2002",0
"2003",0
"2004",4.3
"2005",0
"2006",0
"2007",0
"2008",0
"2009",0
"2010",0
"2011",0
"2012",0
"2013",0
"2014",0
"2015",0
"2016",0
"2017",2.24
"2018",0
"2019",2.69230769230769
"2020",1
